قومی	 حاجی عبدالوہاب مرحوم ؒ کے انتقال کی خبر سب سے پہلے کس نے دی اور مولانا طارق جمیل  
قومی	 حاجی عبدالوہاب ؒ مرحوم کی نماز جنازہ میں کتنے لاکھ افراد نے شرکت کی ؟ بڑا دعویٰ  
قومی	 وزیرمملکت شہریارآفریدی رنگے ہاتھوں پکڑے گئے 
قومی	 مسلم لیگ ن کی 5خواتین رہنماﺅں کی عبوری ضمانت خارج 
قومی	 چیف جسٹس کا میاں منشا کی فیکٹری کو 10 کروڑ روپے جرمانہ ڈیم فنڈ میں جمع کروانے کا  
قومی	 وزیراعظم عمران خان نے بنی گالہ کے 2 گھرریگولرائز کرنے کی درخواست سی ڈی اے میں  
قومی	 العزیزیہ ریفرنس ، احتساب عدالت میں بیان ریکارڈ کرواتے ہوئے نوازشریف کی زبان  
قومی	 آرمی چیف کی امیرتبلیغی جماعت حاجی عبدالوہاب کے انتقال پر اظہار تعزیت 
قومی	 این اے 95 میانوالی،وزیراعظم عمران خان کی نااہلی کیلئے دائر درخواست کے قابل  
قومی	 وزیراعظم کی زیر صدارت مشترکہ مفادات کونسل کا اجلاس شروع 
قومی	 آشیانہ ہاؤسنگ کیس: نیب والو! ٹھیک طریقے سے کام کرو، سپریم کورٹ کی تنبیہ 
قومی	 سپریم کورٹ کا نوازشریف کیخلاف العزیزیہ ریفرنس 3 ہفتے میں مکمل کرنے کا حکم 
قومی	 خاتون اول نے بھی سیاست میں انٹری کا فیصلہ کرلیا 
قومی	 جے آئی ٹی کی رپورٹ سپریم کورٹ میں جمع،اعظم سواتی اور ملازمین جھگڑے کے ذمہ دار  
قومی	 وزیراعظم عمران خان دو روزہ دورے پر کل ملائیشیاروانہ ہوں گے، ملائیشیا کی  
قومی	 تحریک انصاف کا وفد چین روانہ، کس کس کو ساتھ لے گئے ؟ میرٹ کی دھجیاں اڑ گئیں  
قومی	 ”شیخ رشیدنے پرویز مشرف کو بتا یا کہ مولانا عبد الوہاب کا تھپر کھا چکا ہوں تو  
قومی	 مسجد الحرام میں بھارتی جھنڈے کے ساتھ تصاویر کھینچنا 2 بھارتی شہریوں کو بہت  
قومی	 پاکستانیوں کی خاص ترین معلومات انٹرنیٹ پر فروخت کی جانے لگیں 
قومی	 ”ڈونلڈ ٹرمپ صاحب آپ کا شکریہ کیونکہ۔۔۔ “امریکی صدر کے پاکستان مخالف بیان کے  
قومی	 سعودی عرب سے ڈالر کی آمد شروع ، پاکستان کو ایک ارب ڈالر موصول ، 2ارب ڈالر اگلے  
قومی	 وزیر اعظم عمران خان کی شہید ایس پی طاہر داوڑ کے خاندان سے ملاقات ، ہرممکن امداد  
قومی	 چیف جسٹس ثاقب نثار نے مضر صحت کھانے سے دو بچوں کی ہلاکت کا ازخود نوٹس لے لیا 
قومی	 پاکستانی کسانوں کے لئے اہم ترین خبر آگئی، اب فصلیں کس طرح اُگائی جائیں گی؟ جان  
قومی	 رکاوٹ ہٹانا عین عبادت، نبی کریم ﷺ کے سچے پیروکار راستے کھولتے ہیں، سابق آئی جی  
قومی	 احسن جمیل گجر کی وجہ سے نہ گرایا جانیوالا پٹرول پمپ ضرور گرے گا :وفاقی وزیر فیصل  
قومی	 شریف خاندان کو طویل عدالتی و قانونی جنگ کا سامنا کر نا پڑے گا :آئینی ماہر سلمان  
قومی	 پنجاب حکومت نے لاہور کی یونین کونسلوں میں تمام ترقیاتی منصوبوں کے فنڈز روک  
قومی	 وزیر اعظم عمران خان نے ٹرمپ کے خلاف ایسا دبنگ بیان دے دیا کہ خواجہ سعد رفیق نے  
قومی	 مولانا سمیع الحق کے پوسٹ مارٹم کے خلاف دارالعلوم حقانیہ کا فتویٰ جاری، اس میں  
قومی	 اچھا ہوتا میاں صاحب العزیزیہ میں بیان مکمل کر لیتے، جج احتساب عدالت ،خواجہ حارث  
قومی	 وزیراعظم عمران خان ملائیشیا کے 2 روزہ دورے پر آج روانہ ہوں گے 
قومی	 نیب کی سفارش پر وزیر اعظم کے مشیر زلفی بخاری کانام ای سی ایل میں ڈال دیا: وزارت  
قومی	 چیف جسٹس ڈیم فنڈ ریزنگ مہم کیلئے ایک ہفتے کے نجی دورے پر آج برطانیہ پہنچیں گے 
قومی	 وزیراعظم عمران خان کی ملائیشیاءآمد سے قبل وزیراعظم مہاتیر محمد نے ان کا  
قومی	 زیرزمین پانی کے استعمال کا کیس،سپریم کورٹ کا مضر صحت پانی پر ایک کمپنی کا پلانٹ  
قومی	 پاکستان سوشل سنٹر شارجہ میں عید میلاد النبیﷺ کا انعقاد 
قومی	 سابق وزیر پارٹی چھوڑ کر تحریک انصاف میں شامل ، سیاسی میدان سے بڑی خبرآگئی 
قومی	 چینی غائب کرنے کا معاملہ،بینکنگ کورٹ انور مجید کے پیش نہ ہونے پر برہم،مفرور  
قومی	 اومنی شوگر سکینڈل، اومنی گروپ بینکوں کو واجب الادا رقم واپس کرنے پر تیار 
قومی	 چیف جسٹس ثاقب نثار آج برطانیہ روانہ ،جسٹس گلزار احمد آج قائم مقام چیف جسٹس  
قومی	 پاکستان امریکہ تعلقات ٹوئٹر کی دہلیز پر 
قومی	 لاہور ہائی کورٹ نے حمزہ شہباز کی درخواست ضمانت نمٹا دی 
قومی	 ٹرمپ کے بیان پرامریکی ناظم الامورکی دفترخارجہ طلبی،پاکستان کا بے بنیاد  
قومی	 پاکستان ہیلتھ ایکسپو 2018ء جو فلیٹیز ہوٹل میں نومبر 21 اور 22 کو ہونے جارہا ہے جہاں  
قومی	 وزیراعظم عمران خان 2 روزہ سرکاری دورے پر ملائیشیا روانہ  
قومی	 ڈی جی آئی ایس پی آر سے چیئرمین پیمرا سلیم بیگ کی ملاقات 
قومی	 لاہور ہائیکورٹ، شہبازشریف کی ضمانت مسترد ہونے کیخلاف نظرثانی اپیل پر اعتراض  
قومی	 چیف جسٹس ڈیم فنڈ ریزنگ مہم کیلئے ایک ہفتے کے نجی دورے پربرطانیہ روانہ  
قومی	 آئی ایم ایف سے مذاکرات ناکام ، پاکستان نے دورانیہ 2019تک بڑھادیا: وزارت خزانہ  
قومی	 پاکستان کی بقا کیلئے واپڈا ضروری، اسے کارپوریٹ ادارہ بنا رہے ہیں: فیصل واوڈا 
قومی	 بیل آﺅٹ پیکج، پاکستان کا آئی ایم ایف کی تمام شرائط ماننے سے انکار 
قومی	 امریکی صدر کے پاکستان مخالف بیان کے بعد آرمی چیف بھی میدان میں آگئے ،دبنگ بیان  
قومی	 ٹرمپ کی ہرزہ سرائیوں پروزیر اعظم عمران خان کے جوابی ردعمل سے امریکیوں کے ہوش  
قومی	 چیئر مین نیب نے سابق وفاقی وزرا، افسران کیخلاف 13انکوائریوں کی منظوری دیدی،  
قومی	  آئی ایم ایف سے اپنی شرائط پر قرض لیں گے،ٹرمپ حکومت افغانستان میں اپنی ناکامی  
قومی	 توہین رسالتﷺ کی روک تھام کیلئے عالمی سطح پر قانون سازی کی کوششیں ، وزیر اعظم  
قومی	 سپیکر قومی اسمبلی نے شہباز شریف کے پروڈکشن آرڈر جاری کر دئیے 
قومی	 کابل میں عید میلاد کی تقریب میں خود کش دھماکے ،50 افراد جاں بحق 70 سے زائد زخمی  
قومی	 امریکی ٹیکنالوجی کے بغیر تو پاکستانی ائیر فورس بھی نہیں چل سکتی ،وزیر اعظم کا  
قومی	 وزیراعظم کی کابل دھماکے کی مذمت، دہشت گردی کیخلاف جنگ میں ہمارا عزم متزلزل نہیں  
قومی	 آئی ایم ایف سے فوری معاہدہ کرنے کیلئے کوئی ایمر جنسی نہیں ہے : ماہر معیشت سلمان  
قومی	 وزیراعظم ملائیشیا پہنچ گئے لیکن چیف جسٹس اچانک کس ملک چلے گئے ؟حیران کن خبر  
قومی	 بجلی کی قیمتوں میں مزید اضافہ نہ کرنے کا فیصلہ آئی ایم ایف سےمذاکرات ناکامی کی  
قومی	 ملائیشیا پہنچنے پر وزیراعظم عمران خان کا استقبال کس نے کیا؟ 
قومی	 عید میلا د النبی ﷺپر نواز شریف اور شہباز شریف کا خصوصی پیغام  
قومی	 امریکہ ہمیشہ ان سے بات کرتا ہے جو اس کے دباؤ میں نہ آئے:وزیر مملکت علی محمد خان 
قومی	 دونوں ممالک کو مشترکہ مسائل کا سامنا ہے، ملائیشین وزیر اعظم،عمران خان کی 23 مارچ  
قومی	 نیب نے بینکوں سے شہبازشریف کے اکاؤنٹس کی تفصیلات مانگ لیں 
قومی	 یمن تنازعہ میں وزیراعظم عمران خان کی پیشکش کے بعد اہم پیش رفت، ہنگامی طورپر  
قومی	 عید میلاد النبی ﷺ۔یوم عالم نو 
قومی	 ڈونلڈ ٹرمپ اور عمران خان میں ٹوئٹر وار  
قومی	 ن لیگ کے معروف رہنما اور نوازشریف کے انتہائی قریبی ساتھی پر معصوم بچے کو جنسی  
قومی	 پاکستان میں تیل و گیس کی تلاش کیلئے وفاقی حکومت کا کام تیز کرنے کا فیصلہ، کس ملک  
قومی	 جشن عید میلاد النبی ﷺ ، قیدیوں کی سزاﺅں میں 60 روز کی کمی کردی گئی 
قومی	 چیف جسٹس ڈیم فنڈ کیلئے برطانیہ پہنچ گئے، ان کے ساتھ کون شخص گیا؟ کوئی پاکستانی  
قومی	 ہم سخت جان فوج ہیں اور مادر وطن کے دفاع کے لیے ہمہ وقت تیار ہیں:آرمی چیف جنرل قمر  
قومی	 چینی کمیونسٹ پارٹی اور تحریک انصاف کی قیادت کے مابین اہم ملاقات ، تحریک انصاف  
قومی	 پیرا گون کیس ، قیصر امین بٹ کی نیب کو وعدہ معاف گواہ بننے کیلئے درخواست  
قومی	 اپوزیشن حکومت گرانا نہیں چاہتی لیکن حکمران خود ہی شور کررہے ہیں :سینیٹر ستار ہ  
قومی	 پنجاب حکومت کا قائد اعظم سولر منصوبے کا فرانزک آڈٹ کرانے کا فیصلہ  
قومی	 ”افسوس ہے کہ آسیہ بی بی کا مقدمہ 8 سال تک چلا“ چیف جسٹس ثاقب نثار نے واضح اعلان  
قومی	 وزیراعظم عمران خان نےوفاقی کابینہ کااجلاس جمعہ کو طلب کرلیا  
قومی	 ”کیا میں آپ کا ہاتھ پکڑ سکتی ہوں۔۔۔؟“ مہاتیر محمد کی اہلیہ نے وزیراعظم عمران  
قومی	 میر عبد القدوس بزنجو مستعفی ہوتے ہیں تو یہ ان کا جمہوری حق ہے :سینیٹر سرفرا ز  
قومی	 عدلیہ اور ججوں پر کفر کے فتوے لگانے والوں کیساتھ کیا کیا جائے گا؟ چیف جسٹس نے  
قومی	 آشیانہ ہائوسنگ سکینڈل،شہباز شریف کو آج احتساب عدالت میں پیش کیا جائے گا 
قومی	 صدرڈاکٹر عارف علوی طبی معائنے کیلئے سی ایم ایچ ہسپتال راولپنڈی پہنچ گئے  
قومی	 نوازشریف کے خلاف العزیزیہ ریفرنس کی سماعت آج ہوگی 
قومی	 نوازشریف نے خاموشی توڑ ڈالی، عدالت میں ہی صحافیوں کے ساتھ گفتگو کرتے ہوئے بڑا  
قومی	 عمران خان کاغیر پیشہ ورانہ انداز سے خارجہ پالیسی چلانا افسوسناک ،غیر جمہوری  
قومی	 شہبازشریف کا 7 روزہ راہداری ریمانڈ منظور، ہفتے میں ایک مرتبہ اہل خانہ سے ملاقات  
قومی	 ہرجانہ کیس ،عمران خان کی مقدمہ اسلام آبادمنتقل کرنے کی درخواست پر خاتون کے وکیل  
قومی	 پی ٹی آئی دبئی کے صدر عرفان افسر اعوان اور او پی سی کے کیپٹن عاصم ملک کی ملاقات،  
قومی	 ”آصف زرداری اور نواز شریف کپتان کی حکومت بچارہے ہیں، دونوں چاہتے ہیں کہ انہیں  
قومی	 جزوی طور پر ویزا کے خاتمے کا معاہدہ ،کون سے پاکستانی بغیر ویزا کے ملائیشیا جا  
قومی	 اٹارنی جنرل سب سے بڑی لا ءافسر ہیں یا وزیراعظم کے ملازم ؟ توہین عدالت کا نوٹس  
قومی	 ٹرمپ کے بیان کے بعد ریکارڈ کی تصیح کیلئے پاکستان نے ٹوئٹ کیے: دفترخارجہ 
قومی	 پی ٹی وی رنگے ہاتھوں پکڑا گیا، ایسی خبر چلا دی کہ دنیا ہنس ہنس کر لوٹ پوٹ ہو گئی 
قومی	 ’’یہ جو آمدن کے ذرائع کی بات کرتے ہیں وہ ۔۔۔‘‘نوازشریف نے ایسی تصویر جج ارشد  
قومی	 سب مل کر پاکستان کو مضبوط بنائیں  
قومی	 عوام کیلئے خوشخبری ، حکومت نے پٹرول کی قیمت میں کمی کا فیصلہ کر لیا ، فی لیٹر  
قومی	 بارڈر کھولنے کا بھارتی فیصلہ درست سمت میں پہلا قدم ہے، فواد چودھری 
قومی	 احتساب عدالت میں نوازشریف کے وکلاء اور نیب پراسیکیوٹر کے درمیان شدید تلخ کلامی 
قومی	 وزیر مملکت برائے داخلہ شہریار آفریدی سے صحافی نے کیا سوال کیا تو غصے میں بغیر  
قومی	 گورنر پنجاب نے کوٹ لکھپت جیل کے دورے کے دوران اپنی جیب سے پیسے دے کر اتنے قیدیوں  
قومی	 وزیر مملکت شہر یار آفریدی نے سابق صد رمشرف کا مشہور ’’ نعرہ ‘‘لگا دیا  
قومی	 غربت کے خاتمے کیلئے چین کے تجربات سے استفادہ کریں گے :وزیر اعظم عمران خان نے  
قومی	 وزیراعظم کس دن کرتار پور سرحد کھولنے جائیں گے ؟وزیر خارجہ شاہ محمود قریشی نے  
قومی	 سٹیزن پورٹل کے ذریعے ایک مہینے میں وزیراعظم کو کتنی شکایات موصول ہوئیں، کتنی حل  
قومی	 حکومت نے بے نظیر انکم سپورٹ پروگرام کا وظیفہ بڑھانے کا فیصلہ کر لیا مگر کتنا؟  
قومی	 علیمہ خان اور مریم نواز کے کیسز میں کوئی مماثلت نہیں،ملک میں قانون موجود اعتراض  
قومی	 ہم علیمہ خان کی اور پراپرٹی بھی ڈھونڈ کر دیں گے،کوئی حکومت نہیں گرا رہا عمران  
قومی	 چیف جسٹس لندن کے کس ہوٹل میں مقیم ہے اور اس کا خرچہ کس نے برداشت کیا ؟بالآخر ایسی  
قومی	 کراچی میں چینی قونصل خانے کے قریب دھماکہ ، فائرنگ کی اطلاعات ، پولیس اور رینجرز  
قومی	 چینی قونصلیٹ پر حملہ ناکام ، صورتحال کنٹرول میں ہے: پاک فوج  
قومی	 چینی قونصلیٹ پر حملہ، اندر موجود تمام سفارتکارکس حالت میں ہیں ؟ پتا چل گیا  
قومی	 چینی قونصل خانے پر حملہ، وزیر اعظم کا تحقیقات کا حکم 
قومی	 پی ٹی وی کرپشن کیس، ڈاکٹر شاہد مسعود گرفتار 
قومی	 چینی قونصلیٹ کے پر حملے کے بعد پاکستان کے ایک بڑے شہر میں دھماکہ ، شہادتیں  
قومی	 چینی قونصل خانے پر حملے کی ذمہ داری قبول، حملہ آوروں کی تصاویر بھی سامنے آگئیں 
قومی	 چینی قونصلیٹ پر حملے کی ذمہ داری قبول کرلی گئی لیکن تنظیم ایسی کہ کسی نے سوچا  
قومی	 چینی قونصل خانے پر حملے کی سازش کی تہہ تک پہنچیں گے: فواد چوہدری 
قومی	 چینی قونصل خانے پر حملہ کرنے والے کون تھے اور کیوں حملہ کرنا چاہتے تھے؟ وزیر  
قومی	 جس وقت چینی قونصل خانے پر حملہ ہوا اس وقت کتنے چینی اندر موجود تھے اور وہ اب کہاں  
قومی	 شہبازشریف کے میڈیکل کی رپورٹ آ گئی ، خون کے تجزیے میں کینسر کی علامات ظاہر  
قومی	 چینی قونصلیٹ پر حملہ ، بلٹ پروف جیکٹ پہنے پی ٹی آئی کا کون سا معروف رہنما میدان  
قومی	 کراچی میں قونصلیٹ پر حملے کے بعد چین نے پیغام جاری کر دیا  
قومی	 دہشتگردوں کی حملہ کیلئے آتے اور دستی بم پھینکے کے بعد فائرنگ کرتے ہوئے ویڈیو  
قومی	 چینی قونصل خانے پر حملہ، آپریشن کی کمانڈ کرنے والی یہ خاتون کون ہے؟ ایسی خبر  
قومی	 چینی قونصلیٹ پر حملہ ،دہشتگرد جس گاڑی پر آئے وہ چوری نہیں کی بلکہ ۔۔ تہلکہ خیز  
قومی	 چینی قونصلیٹ پر حملے کی پہلے سے اطلاعات موجود تھیں: وزیر اعظم 
قومی	 چینی قونصلیٹ پر حملہ ، سیکیورٹی پر کتنے اہلکار تھے اور دہشتگردوں نے آکر سب سے  
قومی	 دہشتگرد وں کے زیر استعمال گاڑی کے اصل مالک کا پتا چل گیا لیکن جب سیکیورٹی فورسز  
قومی	 ” فیصل واوڈا ہمیں بزدل کہہ رہے ہیں، بس اتنا بتادیں کہ وہ اس وقت کہاں تھے جب ۔۔۔  
قومی	 چینی قونصل خانے پر حملے کی بزدلانہ کوشش۔۔۔!  
قومی	 چینی قونصلیٹ پر حملے کے ماسٹر مائنڈ کا پتہ چل گیا  
قومی	 آرمی چیف نے 11خطرنا ک دہشت گردوں کی سزائے موت کی توثیق کردی 
قومی	 وزیر ریلوے نے تین ماہ میں ڈیڑھ ارب ڈالر کا فائدہ دیا ،وسائل نہیں احساس کی کمی سے  
قومی	 ”اگر اب لاہوریوں نے موٹر سائیکل یا گاڑی چلاتے ہوئے۔۔۔“ ہیلمٹ کی پابندی کے بعد  
قومی	 اب کسی سرکاری ملازم کو ریٹائرمنٹ کے بعد پنشن نہیں ملے گی بلکہ۔۔۔ حکومت نے ایسا  
قومی	 حکومت نے 31 دسمبر کے بعد سمارٹ فونز بند کرنے کا فیصلہ کر لیا مگر اس کیساتھ ہی  
قومی	  چینی قونصلیٹ اور ہنگو بم دھماکہ بیرونی ایجنسیوں کی سازش ہے:حافظ سعید 
قومی	 چینی قونصل خانے پر حملے کی کوشش بزدلانہ کارروائی،پاک چین تعلقات کو خراب کرنے کی  
قومی	 پنجاب حکومت نے چار اہم افسران کے تقرر و تبادلے کے احکامات جاری کر دیئے 
قومی	 ملک بھر میں تحریک لبیک کیخلاف کریک ڈاؤن ، خادم حسین رضوی اور اشرف آصف جلالی  
قومی	 میرا مینڈیٹ نہیں لیکن صوبوں کو ایک ایک ارب روپیہ دے رہاہوں :وفاقی وزیر فیصل واڈا 
قومی	  چین کی جانب سے دوستانہ ردعمل آیا ،کوئیک ریسپانس پر سندھ پولیس کی تعریف کی :وزیر  
قومی	 چینی قونصلیٹ پر حملہ ،تینوں دہشت گردوں کی شناخت ہو گئی ،مارے جانے والے ایک دہشت  
قومی	 فیصل واڈا کی آمد سے پریشانی ہوئی ، ڈی آئی جی باربار جانے کا کہتے رہے:ایڈیشنل آئی  
قومی	 حکومت کا 100 روزمکمل ہونے پر جناح کنونشن سنٹر میں تقریب کرانے کا فیصلہ ،وزیراعظم  
قومی	 ”مولانا فضل الرحمان کی سیاسی بس ڈیزل سے چلتی تھی“فیاض الحسن چوہان  
قومی	 وزیر خارجہ شاہ محمود قریشی کا پالیسی جدید تقاضوں سے اہم آہنگ کرنے کیلئے مشاورتی  
قومی	 چینی قونصل خانے پر حملہ چین پر حملہ ہے :مجیب الرحمان شامی  
قومی	 حکومت نے100دن میں وہ کام کردیئے جو 65سال میں نہیں ہوسکے :وفاقی وزیرفیصل واڈا 
قومی	  نوازشریف سے تعلق ختم ہوچکا ، خود کومسلم لیگ ن سے الگ سمجھتاہوں :چودھری نثار  
قومی	 ”الیکشن سے چار ہفتے پہلے عمران خان سے ملاقات ہوئی جس میں ۔۔۔“اینکرپرسن منیب  
قومی	 وزیر اعظم بااختیار ،کوئی نہیں روک سکتا :گورنر سندھ  
قومی	 احتساب بلاامتیاز ہونا چاہیے، اس کے بغیر کوئی راستہ نہیں: چیف جسٹس 
قومی	 ’’پیپلزپارٹی اور (ن) لیگ نے قوم کیساتھ وہ کیا جو قصائی۔ ۔ ۔ ۔‘‘ فواد چوہدری نے  
قومی	 دفاعی نمائش آئیڈیاز 2018 آج سے شروع، 52 ملکوں کے مندوبین شرکت کریں گے 
قومی	 العزیزیہ اور فلیگ شپ ریفرنسز کی سماعت آج ،نوازشریف احتساب عدالت پہنچ گئے 
قومی	 سابق وزیراعظم نوازشریف کے قریبی ساتھی اور ن لیگ کے رہنما انتقال کر گئے  
قومی	 پاکستان پرامن ملک،امن کی کوشش کو ہماری کمزوری نہ سمجھا جائے،صدر مملکت 
قومی	 چینی قونصل خانے پر حملہ ،دہشتگردوں سے برآمد مواد کی فرانزک رپورٹ مرتب 
قومی	 فیصلے لکھ لکھ کر ہماری انگلیاں گھس گئیں مگر آپ پڑھتے ہی نہیں،سپریم کورٹ،نیب کے  
قومی	 ڈاکٹروں کا معائنہ مکمل ، شہبازشریف کو سفر کی اجازت مل گئی ، اب کہاں جائیں گے ؟  
قومی	 اقتصادی رابطہ کمیٹی کا اجلاس،سردیوں میں گیس لوڈشیڈنگ نہ کرنے کافیصلہ 
قومی	 ایم کیوایم کے معروف رہنما اور رکن اسمبلی انتقال کر گئے  
قومی	 یکم دسمبرسے موٹرسائیکل سوار 2 افرادکیلئے ہیلمٹ کی پابندی لازمی قرار،ہائیکورٹ  
قومی	 ڈھاکہ میں پاکستانی ہائی کمیشن سے ایسی چیز چرالی گئی کہ ہنگامہ برپا ہوگیا، حکومت  
کھیل	 ماشا اللہ یہاں ٹی وی بھی لگا ہوا ہے،اٹیچ باتھ اور ٹائلز بھی لگی ہیں،چیف جسٹس نے  
کھیل	 نجم سیٹھی کی پی سی بی میں شاہ خرچیاں،ذاتی اخراجات پر7 کروڑ خرچ کرڈالے  
کھیل	 سرفراز احمد کو پاکستانی ٹیم میں ”جونٹی روڈز“مل گیا،یہ کونسا کھلاڑی ہے جان کر  
کھیل	 پاکستان ایشین ہاکی چیمپینز ٹرافی کے سیمی فائنل میں ملائیشیا کو شکست دے کر فائنل  
کھیل	 جاوید میانداد نے چیف جسٹس سے ملاقات میں اپنی قیمتی ترین چیز ان کے حوالے کر دی،  
کھیل	 ”ہم اس لیے ہارے کیونکہ ۔۔۔“آسٹریلوی ٹیم نے دوسرے ٹی ٹوئنٹی میچ میں پاکستان سے  
کھیل	 پاکستان بمقابلہ بھارت، ایشین ہاکی چیمپئنز ٹرافی کا فائنل میچ آج کتنے بجے شروع  
کھیل	 نجم سیٹھی نے اخراجات سے متعلق پی سی بی تفصیلات کو اپنے خلاف مہم قرار دے دیا  
کھیل	 آسٹریلیا سے ٹوئنٹی سریز میں شاہینوں کی شاندار کامیابی نے کیوی کوچ کو ڈرا دیا  
کھیل	 ایشین ہاکی کپ کے فائنل میچ میں بھارت کے ساتھ بڑے ٹاکرے سے چند گھنٹوں پہلے ہی  
کھیل	 تیسرے ٹی 20میچ میں پاکستان کی آسٹریلیا کے خلاف بیٹنگ جاری ، 7 اوورز میں 61 رنز بنا  
کھیل	 پاکستان اور بھارت کے درمیان فائنل ہاکی میچ بارش کی وجہ سے تاخیر کا شکار 
کھیل	 ”اگر کیچ پکڑے جاتے تو پانچ وکٹیں ہوتیں رات کو اپنے دوستوں کو کچھ کہیں گے ؟“رمیض  
کھیل	 قومی کرکٹ ٹیم نے پہلے میچ میں ہی آسٹریلیاکودباﺅ کا شکار کر دیا :بابر اعظم  
کھیل	 ایشین چیمپین ٹرافی ، پا ک بھارت فائنل میچ بارش کی نذر ، دونوں ٹیموں کومشترکہ  
کھیل	 وزیر اعلیٰ پنجاب کی ٹی20سیریزمیں کامیابی پرقومی کرکٹ ٹیم کومبارکباد 
کھیل	 ”میرے بیٹے کی پیدائش لاہور میں ہوئی اور میں کراچی میں میچ کھیل رہا تھا بیوی نے  
کھیل	 آسٹریلیا کو وائٹ واش کرنے کے بعد کپتان سرفراز احمد نے گراونڈ میں اپنے بیٹے کے  
کھیل	 کروڑوں روپے خرچ کے دعوے، بالآخر نجم سیٹھی بھی میدان میں آگئے، دبنگ اعلان  
کھیل	 نیوزی لینڈ کے خلاف ٹی ٹوئنٹی سیریزکیلئے 15 رکنی قومی ٹیم کا اعلان،ٹیم میں کوئی  
کھیل	 بابراعظم نے دنیا بھر کے بلے بازوں پو پچھاڑ دیا ، سب سے بڑا اعزاز اپنے نام کر لیا  
کھیل	 پویلین میں بیٹھے باولنگ کوچ اور حسن علی کی ایسی تصویر سامنے آگئی کہ اظہر محمود  
کھیل	 ’’وہ وقت جب کھلاڑیوں نے عمران خان کا نام ’’میٹر‘‘ رکھ دیا تھا ‘‘ جاوید میاں  
کھیل	 لندن ،بار کا بل نہ ادا کرنے پر امریکی فٹبال کلب کے 4 کھلاڑی گرفتار 
کھیل	 شعیب ملک نے ایک اور اعزاز اپنے نام کر لیا ،جان کر’ ثانیہ بھابھی‘ بھی خوش ہو  
کھیل	 محسن خان نے ہیڈ کوچ کو گدھا کہا تو مکی آرتھر بھی غصے میں آگئے ،ایسا مطالبہ کردیا  
کھیل	 نیوزی لینڈ کیخلاف ٹی 20 سیریز کیلئے 15 رکنی قومی سکواڈ کا اعلان ہو گیا، نام جان کر  
کھیل	 آگیاوہ لمحہ جس کا سب کو انتظار تھا، شعیب ملک اور ثانیہ مرزا کے ہاں بچے کی  
کھیل	 تحقیقاتی رپورٹ مکمل تھی، فکسنگ میں ملوث کرکٹرز پر پابندی لگائی: ملک قیوم 
کھیل	 وہ ٹی وی چینل جس نے اپنے تمام ملازمین کو نوکریوں سے نکال دیا ، پورے پاکستان میں  
کھیل	 ثانیہ مرزا اور شعیب ملک کے گھر بیٹے کی پیدائش ، پاکستانی کھلاڑی کی والدہ کیا  
کھیل	 شعیب ملک اور ثانیہ مرزا کے ہاں بچے کی ولادت لیکن بے بی مرزا ملک کس ملک کا شہری  
کھیل	 بیٹے کی پیدائش پر شعیب ملک نے اپنی ’سالی‘ کیساتھ مل کر کس طرح جشن منایا؟ ایسی  
کھیل	 ”بڑی تعداد میں کیلے اور بیگمات کو ہمارے ساتھ“ورلڈ کپ کے لیے بھارتی ٹیم نے اپنے  
کھیل	 شعیب ملک اور ثانیہ مرزا نے اپنے بیٹے کا کیا نام رکھا اور اس کا مطلب کیا ہے؟ جان  
کھیل	 کیا شعیب ملک نیوزی لینڈ کیخلاف پہلا ٹی 20 میچ کھیلیں گے ؟ سرفراز احمد نے مبارکباد  
کھیل	 ”پاکستان کا مقابلہ کرنا ایک چیلنج ہے کیونکہ۔۔۔“ نیوزی لینڈ کے دھواں دار بلے  
کھیل	 ”ٹی 20 فارمیٹ میں پاکستان اور دوسری ٹیموں میں بڑا فرق کیا ہے؟“ کپتان سرفراز  
کھیل	 پی ایس ایل فور، مصباح الحق اسلام آباد یونائیٹڈ کا حصہ ہوں گے یا نہیں ؟ فیصلہ  
کھیل	 شکست پر برہم باکسر نے اپنے ہی ٹرینر پر مکے برسا دیے 
کھیل	 شعیب اور ثانیہ مرزا کا بیٹا بھارتی شہری لیکن کیا اذہان مرزا ملک کو پاکستانی  
کھیل	 نیوزی لینڈ کے خلاف پہلے ٹی ٹوئنٹی میچ میں پاکستان نے ٹاس جیت کر ایسا فیصلہ کر  
کھیل	 ”بیٹنگ بہت اچھی کر رہے ہیں، کیا دیا بجھنے سے پہلے پھڑپھڑا رہا ہے؟“ رمیز راجہ کے  
کھیل	 ”آصف علی کو بلے بازی کے لیے اوپر اس لیے بھیجا کہ “کپتان سرفراز احمد نے ایسی بات  
کھیل	 اظہر علی نے ون ڈے کرکٹ سے ریٹائرمنٹ کا فیصلہ کر لیا  
کھیل	 چیئرمین پی سی بی احسان مانی کا اظہر علی کے لیے نیک خواہشات کا اظہار 
کھیل	 قومی کرکٹر اظہر علی کا ون ڈے کرکٹ سے ریٹائرمنٹ کا اعلان  
کھیل	 پی سی بی نے اوپننگ بلے باز احمد شہزاد پر مزید 6 ہفتوں کی پابندی عائد کر دی 
کھیل	 نیوزی لینڈ کے ساتھ ون ڈے سیریز کیلئے پاکستان نے سکواڈ کا اعلان کر دیا  
